"Step","train/rewards/chosen","./SMOL_DPO_ALPHA_DIVERGENCE - train/rewards/chosen__MIN","./SMOL_DPO_ALPHA_DIVERGENCE - train/rewards/chosen__MAX"
"1276","-0.8087714314460754","-0.8087714314460754","-0.8087714314460754"
"1277","-1.0411591529846191","-1.0411591529846191","-1.0411591529846191"
"1278","-1.2287583351135254","-1.2287583351135254","-1.2287583351135254"
"1279","-1.1643404960632324","-1.1643404960632324","-1.1643404960632324"
"1280","-0.8043032884597778","-0.8043032884597778","-0.8043032884597778"
"1281","-0.7186374068260193","-0.7186374068260193","-0.7186374068260193"
"1282","-0.6998209357261658","-0.6998209357261658","-0.6998209357261658"
"1283","-0.9722508192062378","-0.9722508192062378","-0.9722508192062378"
"1284","-0.7943316102027893","-0.7943316102027893","-0.7943316102027893"
"1285","-1.2949378490447998","-1.2949378490447998","-1.2949378490447998"
"1286","-1.4202117919921875","-1.4202117919921875","-1.4202117919921875"
"1287","-1.3024752140045166","-1.3024752140045166","-1.3024752140045166"
"1288","-1.2774462699890137","-1.2774462699890137","-1.2774462699890137"
"1289","-1.0276610851287842","-1.0276610851287842","-1.0276610851287842"
"1290","-0.9200787544250488","-0.9200787544250488","-0.9200787544250488"
"1291","-1.2741084098815918","-1.2741084098815918","-1.2741084098815918"
"1292","-1.0896446704864502","-1.0896446704864502","-1.0896446704864502"
"1293","-1.099172830581665","-1.099172830581665","-1.099172830581665"
"1294","-1.1837570667266846","-1.1837570667266846","-1.1837570667266846"
"1295","-1.39133882522583","-1.39133882522583","-1.39133882522583"
"1296","-1.058914303779602","-1.058914303779602","-1.058914303779602"
"1297","-1.2203710079193115","-1.2203710079193115","-1.2203710079193115"
"1298","-1.0076855421066284","-1.0076855421066284","-1.0076855421066284"
"1299","-1.032353401184082","-1.032353401184082","-1.032353401184082"
"1300","-0.9403402209281921","-0.9403402209281921","-0.9403402209281921"
"1301","-1.0547330379486084","-1.0547330379486084","-1.0547330379486084"
"1302","-1.1275819540023804","-1.1275819540023804","-1.1275819540023804"
"1303","-0.8263629674911499","-0.8263629674911499","-0.8263629674911499"
"1304","-0.9440373182296753","-0.9440373182296753","-0.9440373182296753"
"1305","-0.8870368599891663","-0.8870368599891663","-0.8870368599891663"
"1306","-1.0472701787948608","-1.0472701787948608","-1.0472701787948608"
"1307","-1.4244428873062134","-1.4244428873062134","-1.4244428873062134"
"1308","-0.5138002634048462","-0.5138002634048462","-0.5138002634048462"
"1309","-0.9521178007125854","-0.9521178007125854","-0.9521178007125854"
"1310","-1.373654842376709","-1.373654842376709","-1.373654842376709"
"1311","-0.9225934743881226","-0.9225934743881226","-0.9225934743881226"
"1312","-0.6683628559112549","-0.6683628559112549","-0.6683628559112549"
"1313","-1.3284958600997925","-1.3284958600997925","-1.3284958600997925"
"1314","-1.1109404563903809","-1.1109404563903809","-1.1109404563903809"
"1315","-0.890404999256134","-0.890404999256134","-0.890404999256134"
"1316","-0.8099901080131531","-0.8099901080131531","-0.8099901080131531"
"1317","-0.9537568092346191","-0.9537568092346191","-0.9537568092346191"
"1318","-1.0819849967956543","-1.0819849967956543","-1.0819849967956543"
"1319","-1.0012656450271606","-1.0012656450271606","-1.0012656450271606"
"1320","-0.9754220843315125","-0.9754220843315125","-0.9754220843315125"
"1321","-0.9715484976768494","-0.9715484976768494","-0.9715484976768494"
"1322","-1.0837843418121338","-1.0837843418121338","-1.0837843418121338"
"1323","-1.005702018737793","-1.005702018737793","-1.005702018737793"
"1324","-1.0934945344924927","-1.0934945344924927","-1.0934945344924927"
"1325","-1.0709257125854492","-1.0709257125854492","-1.0709257125854492"
"1326","-0.7573990821838379","-0.7573990821838379","-0.7573990821838379"
"1327","-0.9567362070083618","-0.9567362070083618","-0.9567362070083618"
"1328","-0.7354305386543274","-0.7354305386543274","-0.7354305386543274"
"1329","-0.7184250950813293","-0.7184250950813293","-0.7184250950813293"
"1330","-1.0638203620910645","-1.0638203620910645","-1.0638203620910645"
"1331","-0.7258672714233398","-0.7258672714233398","-0.7258672714233398"
"1332","-1.5247020721435547","-1.5247020721435547","-1.5247020721435547"
"1333","-1.1248779296875","-1.1248779296875","-1.1248779296875"
"1334","-1.0451494455337524","-1.0451494455337524","-1.0451494455337524"
"1335","-0.5526553392410278","-0.5526553392410278","-0.5526553392410278"
"1336","-0.7669122815132141","-0.7669122815132141","-0.7669122815132141"
"1337","-0.7297884225845337","-0.7297884225845337","-0.7297884225845337"
"1338","-0.6530405282974243","-0.6530405282974243","-0.6530405282974243"
"1339","-1.1750218868255615","-1.1750218868255615","-1.1750218868255615"
"1340","-1.0770652294158936","-1.0770652294158936","-1.0770652294158936"
"1341","-0.5310662984848022","-0.5310662984848022","-0.5310662984848022"
"1342","-1.0499114990234375","-1.0499114990234375","-1.0499114990234375"
"1343","-0.9402182102203369","-0.9402182102203369","-0.9402182102203369"
"1344","-0.6638082265853882","-0.6638082265853882","-0.6638082265853882"
"1345","-0.9906338453292847","-0.9906338453292847","-0.9906338453292847"
"1346","-1.0228173732757568","-1.0228173732757568","-1.0228173732757568"
"1347","-1.057782530784607","-1.057782530784607","-1.057782530784607"
"1348","-1.0604705810546875","-1.0604705810546875","-1.0604705810546875"
"1349","-0.8281983137130737","-0.8281983137130737","-0.8281983137130737"
"1350","-1.2627880573272705","-1.2627880573272705","-1.2627880573272705"
"1351","-0.9280437231063843","-0.9280437231063843","-0.9280437231063843"
"1352","-0.9509516954421997","-0.9509516954421997","-0.9509516954421997"
"1353","-0.6500694155693054","-0.6500694155693054","-0.6500694155693054"
"1354","-1.6315827369689941","-1.6315827369689941","-1.6315827369689941"
"1355","-0.8546143174171448","-0.8546143174171448","-0.8546143174171448"
"1356","-1.1092898845672607","-1.1092898845672607","-1.1092898845672607"
"1357","-1.0513904094696045","-1.0513904094696045","-1.0513904094696045"
"1358","-0.8510391712188721","-0.8510391712188721","-0.8510391712188721"
"1359","-1.0346431732177734","-1.0346431732177734","-1.0346431732177734"
"1360","-0.7580440640449524","-0.7580440640449524","-0.7580440640449524"
"1361","-1.1452460289001465","-1.1452460289001465","-1.1452460289001465"
"1362","-0.7932591438293457","-0.7932591438293457","-0.7932591438293457"
"1363","-0.9477186799049377","-0.9477186799049377","-0.9477186799049377"
"1364","-1.121005654335022","-1.121005654335022","-1.121005654335022"
"1365","-0.9349594116210938","-0.9349594116210938","-0.9349594116210938"
"1366","-0.79801344871521","-0.79801344871521","-0.79801344871521"
"1367","-1.2349873781204224","-1.2349873781204224","-1.2349873781204224"
"1368","-1.5482337474822998","-1.5482337474822998","-1.5482337474822998"
"1369","-1.0573399066925049","-1.0573399066925049","-1.0573399066925049"
"1370","-0.7453262209892273","-0.7453262209892273","-0.7453262209892273"
"1371","-1.0540375709533691","-1.0540375709533691","-1.0540375709533691"
"1372","-1.5235309600830078","-1.5235309600830078","-1.5235309600830078"
"1373","-0.7735387086868286","-0.7735387086868286","-0.7735387086868286"
"1374","-1.2974510192871094","-1.2974510192871094","-1.2974510192871094"
"1375","-0.9270820021629333","-0.9270820021629333","-0.9270820021629333"
"1376","-0.9170569777488708","-0.9170569777488708","-0.9170569777488708"
"1377","-0.9996623396873474","-0.9996623396873474","-0.9996623396873474"
"1378","-1.1242201328277588","-1.1242201328277588","-1.1242201328277588"
"1379","-0.9327369332313538","-0.9327369332313538","-0.9327369332313538"
"1380","-1.4328534603118896","-1.4328534603118896","-1.4328534603118896"
"1381","-0.8273610472679138","-0.8273610472679138","-0.8273610472679138"
"1382","-0.9709354639053345","-0.9709354639053345","-0.9709354639053345"
"1383","-0.6984150409698486","-0.6984150409698486","-0.6984150409698486"
"1384","-0.820934534072876","-0.820934534072876","-0.820934534072876"
"1385","-1.0309104919433594","-1.0309104919433594","-1.0309104919433594"
"1386","-0.9346140027046204","-0.9346140027046204","-0.9346140027046204"
"1387","-0.9807446002960205","-0.9807446002960205","-0.9807446002960205"
"1388","-1.1391730308532715","-1.1391730308532715","-1.1391730308532715"
"1389","-1.2927474975585938","-1.2927474975585938","-1.2927474975585938"
"1390","-0.8534197807312012","-0.8534197807312012","-0.8534197807312012"
"1391","-1.4335650205612183","-1.4335650205612183","-1.4335650205612183"
"1392","-1.0723485946655273","-1.0723485946655273","-1.0723485946655273"
"1393","-0.9367423057556152","-0.9367423057556152","-0.9367423057556152"
"1394","-1.1538985967636108","-1.1538985967636108","-1.1538985967636108"
"1395","-0.9169317483901978","-0.9169317483901978","-0.9169317483901978"
"1396","-1.133486032485962","-1.133486032485962","-1.133486032485962"
"1397","-1.0668290853500366","-1.0668290853500366","-1.0668290853500366"
"1398","-1.083107590675354","-1.083107590675354","-1.083107590675354"
"1399","-1.4734729528427124","-1.4734729528427124","-1.4734729528427124"
"1400","-1.099805474281311","-1.099805474281311","-1.099805474281311"
"1401","-1.3956429958343506","-1.3956429958343506","-1.3956429958343506"
"1402","-1.5973055362701416","-1.5973055362701416","-1.5973055362701416"
"1403","-0.8785851001739502","-0.8785851001739502","-0.8785851001739502"
"1404","-0.9939219951629639","-0.9939219951629639","-0.9939219951629639"
"1405","-0.9885390996932983","-0.9885390996932983","-0.9885390996932983"
